date,driver_id,distance_km,drive_seconds,litres,co2_kg,n_legs,n_stop_legs,drive_hours,stops,low_speed_share_leg_t12,low_speed_share_time_t12,service_minutes,worked_hours,worked_hours_median_driver,_T_cong,_D_stops,_V_shift,S_DOBI,service_minutes_assumed,litres_lit,distance_km_dist,fuel_cost_vnd,maint_cost_vnd,labour_other_cost_vnd,total_cost_vnd,cost_per_km_vnd,cost_per_stop_vnd,co2_g_per_km,fuel_L_per_100km,on_frontier
2025-03-22,D-01,105.645,19758.0,7.923375,18.30299625,31,31,5.488333333333333,31,0.032258064516129,0.0304686709181091,10.0,12.155,12.539583333333333,0.0576411132108527,0.3473267545250485,0.1866920669478838,0.1832620917262208,10.0,7.923375,105.645,197615.3220939116,43494.654515400034,3626923.076923077,3868033.053532389,36613.49854259443,124775.25979136737,173.25,7.5,True
2025-03-22,D-02,96.556,16713.0,9.6556,25.877008000000004,35,35,4.6425,35,0.0,0.0,10.0,11.975833333333334,12.15236111111111,0.0,0.4738073754508484,0.0847734385630687,0.1675742442041751,10.0,9.6556,96.556,240818.4017555616,39752.66090575953,3626923.076923077,3907494.139584398,40468.68283259868,111642.68970241136,268.00000000000006,10.0,False
2025-03-22,D-03,17.002,4040.0,1.7002000000000002,4.556536,46,46,1.1222222222222222,46,0.4782608695652174,0.3247524752475247,10.0,10.288888888888888,11.859027777777778,0.6143718654994396,1.0,0.7674513539257046,0.7759841523774873,10.0,1.7002000000000002,17.002,42404.35049761857,6999.821251084589,3626923.076923077,3676327.24867178,216229.1053212434,79920.15757982132,268.0,10.000000000000002,False
2025-03-22,D-04,83.632,16162.0,9.19952,24.6547136,39,39,4.489444444444445,39,0.0769230769230769,0.0168914738274965,10.0,12.489444444444445,11.8325,0.031955557162495,0.5418069146284967,0.3201115798067764,0.2713577711955799,10.0,9.19952,83.632,229443.4010644936,34431.77572466218,3626923.076923077,3890798.2537122327,46522.84118175139,99764.05778749316,294.79999999999995,10.999999999999998,False
2025-03-24,D-01,69.952,16884.0,5.2464,12.119184,38,38,4.69,38,0.2894736842105263,0.2853589196872779,10.0,12.523333333333332,12.539583333333333,0.5398465144616751,0.5117974661210601,0.0062593550142869,0.3713556521252741,10.0,5.2464,69.952,130849.42033331728,28799.640992581408,3626923.076923077,3786572.138248976,54131.00609344945,99646.6352170783,173.25000000000003,7.5,False
2025-03-24,D-02,110.382,20825.0,11.038200000000002,29.582376000000004,32,32,5.784722222222222,32,0.0,0.0,10.0,12.618055555555555,12.15236111111111,0.0,0.3424524472917651,0.2264253639951012,0.1706633433860599,10.0,11.038200000000002,110.382,275301.55373650946,45444.90467810958,3626923.076923077,3947669.535337696,35763.707265112935,123364.672979303,268.0,10.0,False
2025-03-24,D-03,24.32,6480.0,2.432,6.51776,45,45,1.8,45,0.4888888888888889,0.3680555555555556,10.0,10.8,11.859027777777778,0.6962933172464643,0.8966246665241451,0.5170771533541972,0.7026278728620885,10.0,2.432,24.32,60656.02894377624,10012.683968143583,3626923.076923077,3697591.7898349967,152039.136095189,82168.7064407777,268.0,10.0,False
2025-03-24,D-04,25.234,6052.0,2.77574,7.4389832,45,45,1.681111111111111,45,0.2888888888888888,0.1986120290812954,10.0,10.681111111111113,11.8325,0.3757373757484069,0.9123864751318412,0.56232140427269,0.5927073141207221,10.0,2.77574,25.234,69229.1800083871,10388.983028459505,3626923.076923077,3706541.239959924,146886.78925100752,82367.58311022053,294.8,11.0,False
2025-03-25,D-01,90.006,19404.0,6.75045,15.5935395,35,35,5.39,35,0.1142857142857142,0.0650381364667078,10.0,12.723333333333333,12.539583333333333,0.1230401745181555,0.4154541255084858,0.0883113348754927,0.2003457079224558,10.0,6.75045,90.006,168361.63264124765,37055.98820874718,3626923.076923077,3832340.697773072,42578.724726941226,109495.44850780204,173.25,7.5,False
2025-03-25,D-02,98.426,19577.0,9.8426,26.378168,33,33,5.438055555555556,33,0.0606060606060606,0.0455636716555141,10.0,12.438055555555556,12.15236111111111,0.0861980741876285,0.3822491497918847,0.1382501020547012,0.1906290052290272,10.0,9.8426,98.426,245482.33161266943,40522.55066811268,3626923.076923077,3912927.959203859,39755.0236645181,118573.57452132904,268.0,10.0,False
2025-03-25,D-03,24.073,6215.0,2.4073,6.451564000000001,47,47,1.726388888888889,47,0.4468085106382978,0.4545454545454545,10.0,11.059722222222222,11.859027777777778,0.8599162751585835,0.9248284701095604,0.3898489590420464,0.7383697388089154,10.0,2.4073,24.073,60039.99114981601,9910.992646592123,3626923.076923077,3696874.060719485,153569.31253767645,78656.89490892521,268.00000000000006,10.0,False
2025-03-25,D-04,24.27,6428.0,2.6697,7.154796000000001,46,46,1.7855555555555556,46,0.5,0.4242377100186683,10.0,10.952222222222222,11.8325,0.8025796050383333,0.9079738220893984,0.429514219621717,0.7222782545286679,10.0,2.6697,24.27,66584.45743059188,9992.09868038013,3626923.076923077,3703499.633034049,152595.782160447,80510.86158769672,294.80000000000007,11.000000000000002,False
2025-03-26,D-01,73.871,18462.0,5.540325,12.79815075,37,37,5.128333333333333,37,0.3243243243243243,0.3376123930235077,10.0,12.794999999999998,12.539583333333333,0.6387004612035312,0.4633406281762784,0.1234181521295403,0.4315078185731581,10.0,5.540325,73.871,138180.14537743712,30413.115847480854,3626923.076923077,3795516.338147995,51380.32973897734,102581.52265264852,173.25,7.500000000000001,False
2025-03-26,D-02,91.942,17906.0,9.1942,24.640456000000004,34,34,4.973888888888889,34,0.088235294117647,0.1093488216240366,10.0,12.140555555555554,12.15236111111111,0.2068678290446283,0.4323378593343446,0.004082188052796,0.2136731458339935,10.0,9.1942,91.942,229310.71600117904,37853.05055094808,3626923.076923077,3894086.843475204,42353.7321732745,114531.96598456484,268.00000000000006,10.0,False
2025-03-26,D-03,25.953,5810.0,2.5953000000000004,6.9554040000000015,47,47,1.613888888888889,47,0.2127659574468085,0.1308089500860585,10.0,10.947222222222225,11.859027777777778,0.2474664392538987,0.9396705471993008,0.4449584977547959,0.5143752891877885,10.0,2.5953000000000004,25.953,64728.86180829872,10684.99946649796,3626923.076923077,3702336.9381978735,142655.45170877638,78773.1263446356,268.00000000000006,10.000000000000002,False
2025-03-26,D-04,24.483,5683.0,2.69313,7.2175884,44,44,1.5786111111111112,44,0.2045454545454545,0.0955481259897941,10.0,10.411944444444444,11.8325,0.1807594549189589,0.9167607072253876,0.6941760783780107,0.5555848176486031,10.0,2.69313,24.483,67168.82040680596,10079.79200625244,3626923.076923077,3704171.689336136,151295.6618607252,84185.7202121849,294.8,11.0,False
2025-03-27,D-01,86.291,20895.0,6.471825,14.94991575,37,37,5.804166666666666,37,0.2972972972972973,0.3382627422828428,10.0,13.470833333333331,12.539583333333333,0.6399308022113382,0.4140347117660616,0.4544836032113204,0.5165278153777499,10.0,6.471825,86.291,161412.50185816392,35526.50132792261,3626923.076923077,3823862.080109164,44313.567812508416,103347.62378673416,173.25,7.5,False
2025-03-27,D-02,93.764,17961.0,9.3764,25.128752,34,34,4.989166666666667,34,0.088235294117647,0.1804465230221034,10.0,12.155833333333334,12.15236111111111,0.3413715842734665,0.4311416470329662,0.0,0.2658911278192765,10.0,9.3764,93.764,233854.9300116873,38603.17843704831,3626923.076923077,3899381.185371813,41587.188957081744,114687.68192270036,268.0,10.0,False
2025-03-27,D-03,42.65,9006.0,4.265,11.4302,45,45,2.5016666666666665,45,0.2666666666666666,0.1273595380857206,10.0,11.501666666666669,11.859027777777778,0.2409407871124994,0.8102370915859707,0.1733569193087488,0.3914545181134156,10.0,4.265,42.65,106372.51786398258,17559.250462225486,3626923.076923077,3750854.845249285,87945.01395660693,83352.32989442855,268.0,10.0,False
2025-03-27,D-04,41.664,9536.0,4.58304,12.282547200000002,44,44,2.648888888888889,44,0.2727272727272727,0.1926384228187919,10.0,11.482222222222225,11.8325,0.3644364130060717,0.7828905261572625,0.1698870594638717,0.4316078408887689,10.0,4.58304,41.664,114304.69033325836,17153.30858753019,3626923.076923077,3758381.0758438655,90206.9190630728,85417.75172372421,294.8,11.0,False
2025-03-28,D-01,107.995,19326.0,8.099625,18.71013375,31,31,5.368333333333333,31,0.032258064516129,0.0059505329607782,10.0,12.035,12.539583333333333,0.0112573123054497,0.3559691540276091,0.2454755749081501,0.1849363436029076,10.0,8.099625,107.995,202011.13833623912,44462.16304028233,3626923.076923077,3873396.378299599,35866.44176396684,124948.270267729,173.25,7.5,True
2025-03-28,D-02,98.944,17068.0,9.8944,26.516992,34,34,4.741111111111112,34,0.0294117647058823,0.0106632294352003,10.0,11.907777777777778,12.15236111111111,0.0201728659815735,0.450943456297655,0.1181113076609056,0.1787855755801976,10.0,9.8944,98.944,246774.2651238897,40735.81424934205,3626923.076923077,3914433.1562963086,39562.10741728966,115130.38694989144,268.0,10.0,False
2025-03-28,D-03,21.004,5125.0,2.1004,5.629072000000001,46,46,1.4236111111111112,46,0.5217391304347826,0.3484878048780487,10.0,10.590277777777777,11.859027777777778,0.6592747372396305,0.9567584058567676,0.6198122193495716,0.7366810824577539,10.0,2.1004,21.004,52385.65920785675,8647.467683671375,3626923.076923077,3687956.203814605,175583.5176068656,80172.96095249141,268.00000000000006,10.0,False
2025-03-28,D-04,20.501,5054.0,2.25511,6.043694800000001,45,45,1.403888888888889,45,0.3555555555555555,0.298773248911753,10.0,10.40388888888889,11.8325,0.5652239545066906,0.9505387881017864,0.698122193495713,0.720687876281926,10.0,2.25511,20.501,56244.25058856877,8440.379688771036,3626923.076923077,3691607.707200417,180069.6408565639,82035.72682667593,294.8,11.0,False
